"JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI-BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"MALINKE.main.5" 0 0 0 0 0 0 0 0 0 0 0 0.172186859458657 0.435393872434218 0.0770032128863495 0.0336090508668334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147131258317689 0.102893333335108 0 0.0151174842115945 0 0.00615729430066299 0 0 0.00141765235425553 0.00908998183463157
"MALINKE.main.6" 0 0 0 0 0 0 0 0 0 0 0 0.211726983030561 0.199162372356263 0.176473252469139 0.146320443601202 0 0.016845380778063 0.0242368026920774 0.0273269158987281 0 0.00620474055284484 0.0102102557178762 0 0.00784052482471244 0 0 0.0101843110866407 0 0 0.0120390186765996 0.0282935462479696 0.0196168058386161 0 0 0 0 0 0.0334294836290198 0 0.0226446813777371 0 0.0164186488993953 0.0136634802575316 0 0 0.00843039180425707 0 0.00893196026076573 0 0 0 0 0 0 0 0 0 0 0 0
"MALINKE.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0.2029111793415 0 0.169381984066487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.627706836592013 0 0 0 0 0 0 0 0 0
"MALINKE.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.221449670905895 0.238770254338131 0.193345377604342 0.112722777959086 0 0.011591427472247 0.0163828088117717 0.0207280437694993 0 0.00205977175292401 0.00993582046746755 0 0.00149048208132503 0 0 0.00363493081855008 0 0 0.0114948955598167 0.0424659092024363 0.0234174116447209 0 0 0 0 0 0.0368431142088825 0 0.00472794010656653 0 0.013640217879858 0.0217818480462205 0 0 0.00408842099550245 0 0.00942887637475716 0 0 0 0 0 0 0 0 0 0 0 0
"SERERE.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0.46859730478918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53140269521082 0 0 0 0 0 0 0 0 0
"SERERE.main.2" 0 0 0 0 0 0 0 0 0 0 0 0.201036214808243 0.188079779983285 0.143257163918698 0.08238876384027 0.0337363665208204 0.0620346498251723 0.0256611757656186 0.0199312731972204 0 0.00385630454564593 0.0078212715427383 0.0102881573834985 0.00699549643444976 0 0.000695254167033639 0.0127030936464358 0 0.0131920515554113 0.0122511858809779 0.0356661076963197 0.0217958813132417 0 0 0 0.0520148254473472 0 0.0393195103686353 0 0 0 0 0.0116308252435207 0 0 0.00731744776034652 0 0.00832719915506964 0 0 0 0 0 0 0 0 0 0 0 0
"SERERE.main.3" 0 0 0 0 0 0.0960468851781928 0 0 0 0 0 0.0906479611612944 0.283397052292243 0.128346632559791 0.0173327307792396 0 0.0798579650327043 0 0 0 0 0.00302761635803062 0 0 0 0 0.000411422208813492 0 0.0134339783872335 0.00618581802201852 0 0.00953580350255101 0 0.014499104448418 0 0.115972038700467 0 0.064615342914552 0 0.0320605476457097 5.57504291917597e-05 0.00568344499278364 0 0.00221875060037557 0 0.00109490190880193 0 0.00382054889450375 0 0 0 0 0 0.00623680223543335 0.00572592983752151 0.00313876209534449 0 0.0117971119059136 0.00485709790887121 0
"SERERE.main.4" 0 0 0 0 0 0 0 0 0 0 0 0.315720942360551 0.229472136560822 0.0461331805817222 0 0.146591106611858 0.0276821004465014 0.0501407880692831 0.0250696308140434 0 0.00455671614676018 0.00228909911575823 0.00712398047084811 0.0100977629825096 0 0 0.00804950157758241 0 0.00273195988606816 0.00137630954507436 0.0296237000534105 0.00419472711498028 0 0 0.00278407290342605 0 0.0503402722610296 0 0 0 0 0 0.00621318640662765 0 0 3.09863164834746e-05 0 0 0.0121451066695609 0 0 0.0169783443319399 0 0 0 0 0 0 0 0.000654388773158846
"SERERE.main.5" 0 0 0 0 0 0 0 0 0 0 0 0.189245103443906 0.333388192008624 0.1584549478044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0735151758257759 0.151728779508435 0 0.0213337814534457 0.0101548951323315 0.0121136878471902 0 0.023927487711013 0.0113566826147951 0.0147812666500833
"SERERE.main.6" 0 0 0 0 0 0 0 0 0 0 0 0.181864774022509 0.216206359865321 0.0956190153784832 0.0874529529512481 0.0619987623485479 0.0681683362478254 0.0333765540735012 0.0315024008619544 0 0.0063467975025207 0.00854665366980045 0.0150921593109104 0.011092431217131 0 0.00258939262573305 0.0194859835245277 0 0.0204127194910392 0.0114729461940438 0.0420555332572732 0.0225080300287189 0 0 0 0 0 0.0317733578453085 0 0 0 0 0.0176307951648802 0 0 0.00806672011862407 0 0.00673732430009868 0 0 0 0 0 0 0 0 0 0 0 0
"SERERE.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.105264662141319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.894735337858681 0 0 0 0 0 0 0 0 0
"SERERE.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.201850310736724 0.247027760427456 0.126811815264571 0.0435362442369607 0.0500056950831897 0.0627753688021416 0.0226813000371841 0.0152732670390668 0 0.00281985223509788 0.00700412976315592 0.0089045054626505 0.00519844357721035 0 0.00277722133304088 0.0102049629577731 0 0.0128452589452934 0.0106793199226507 0.0295814537713123 0.0184345464424881 0 0 0 0.0653847092035269 0 0.0357159776113851 0 0 0 0 0.00816354637751698 0 0 0.00581912052190452 0 0.00650519024770023 0 0 0 0 0 0 0 0 0 0 0 0
"MANJAGO.main.1" 0 0 0 0 0 0 0 0 0 0 0 0.138754703458385 0.273259133779431 0.126954091309915 0 0.00427030832215176 0.11451877395998 0 0 0 0 0 0 0 0 0 0 0 0.028312011890298 0.00426607742135948 0 4.54258099842406e-05 0 0.000813174668394734 0 0.087375622614202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.199656169089889 0 0 0 7.20399146365024e-05 0 0.0143122893032556 0 0.00739017845811713
"MANJAGO.main.2" 0 0 0 0 0 0 0 0 0 0 0 0.243977520119637 0.248702015446704 0.0699617001475744 0 0.112268903551713 0.051880418853902 0.0244712840177292 0.0158708535029637 0 0.00420416544256545 0.00528499779109665 0.00336069050321578 0.00481091920986489 0.0121410600138734 0.0116971642757005 0.00886498536485363 0 0.0078793651947066 0.00544823042794802 0.0307656754789634 0.0093642142895749 0 0.0137521254486476 0.00675343077065675 0.0345623604560014 0 0.022290929542145 0 0.00628848372997646 0.00555002888198084 0.00640738898783347 0.00412466497505437 0.000394386274895833 0.00718300980413813 0.0036693104902236 0 0.00245187403732028 0 0 0 0 0 0.00293677025950856 0.00399283002632428 0.00142825441912219 0 0.00420035686134245 0.00305963140224208 0
"MANJAGO.main.3" 0 0 0 0 0 0 0 0 0 0 0 0.129851042658287 0.1878410699815 0.0816527363356215 0 0.155223110296575 0 0.0258215037328989 0.0213018713216151 0 0.0244769061698504 0.00602147901902897 0.07603561218173 0.0332040733544858 0 0 0.0215390014045118 0 0.00865035838686613 0.0100651643196399 0.0292161871026181 0.0182314914269494 0 0.0484996161394876 0.00757319823658015 0 0 0 0 0 0.0221943315970147 0 0.00263484764309282 0 0.0426834374342599 0.00562137284869464 0 0.00314646655144789 0 0 0 0 0 0.0149984462110819 0.0201641337255307 0.00134834232574396 0 0 0.00200419959488745 0
"MANJAGO.main.4" 0 0 0 0 0 0 0 0 0 0 0 0.265206033374189 0.285751413789331 0.0689506533769172 0 0.0570589396446083 0.153342344531215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0997534013126231 0 0 0 0 0 0 0 0 0 0 0 0 0.00117443150199564 0 0.00749414668323957 0.0612686357858809 0 0 0 0 0 0 0 0
"MANJAGO.main.5" 0 0 0 0 0 0 0 0 0 0 0 0.0149914030887791 0.263580336702924 0.18579250439774 0 0.0520492903948498 0 0.0113470650113883 0.0134476194971432 0 0.00979612372205871 0.00352637049636968 0.00733017089516995 0 0.0417135835667136 0 0.0107419547855806 0 0.0127632787047772 0.00943162271781836 0 0.0121733987788318 0.0846508250352764 0 0 0.0362187299064488 0.0338709246861124 0 0 0 0.000184026144569257 0 0 0.0218950972408292 0 0 0.00208001518509451 0.00218535447815329 0 0 0 0.113328813179331 0 0.0148616930508498 0.00659641621496 0.00721630418560086 0 0.0129175124493652 0.0113318543451697 0.00397771113809474
"MANJAGO.main.6" 0 0 0 0 0 0 0 0 0 0 0 0.290705325710169 0.250184988060828 0.0392688746152799 0 0.103657857962401 0.0975330741329256 0.0205974332318656 0.0103606048125628 0 0 0.00437363305963455 0 0.00284939587543329 0 0.0111522420239195 0.00335150018492681 0.00894742883463904 0.00569633455928423 0 0.0246343960431388 0.0054981975862403 0.0032580245222573 0.00430814096571376 0.00479026797026937 0.0574105747532185 0 0.0272769618859412 0 0.00227710162176185 0.00219624835839093 0.00861775490076105 0.00275741027878829 0 0 0.00248445920717205 0 0.000620582839163997 0 0 0 0 0 0 0.000939880356899449 0 0 0.00425130564641351 0 0
"MANJAGO.main.7" 0 0 0 0 0 0 0 0 0 0 0 0.244724207260919 0.245948318602628 0.185949108582942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140791757156465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00677500288931266 0 0.198106872781833 0.104417314166718 0 0 0 0 0 0 0 0
"MANJAGO.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.182590192418535 0.238465534440648 0.0946129964476269 0 0.133221324262202 0.0416747351557159 0.0260308083233753 0.0309095350255994 0 0.00567458784974791 0.00875709311766796 0.0128489926621545 0.00504907303327488 0 0.00794343590818801 0.0162831827860847 0 0.0187339983203848 0.0155769409487715 0.0234534444207983 0.0187075846674079 0 0 0 0.00153448781773112 0 0.0284721326887698 0 0.0186732644544471 0 0.00841606299679163 0.0159141202569628 0.00342610883609539 0.00371769484046526 0.00640071953907332 0 0.00787701286474883 0 0 0 0 0 0 0 0.0082138203845745 0 0.0119418352121686 0.00487928031998956 0
"FULAII.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0.452022777347346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.547977222652654 0 0 0 0 0 0 0 0 0
"FULAII.main.2" 0 0 0 0 0 0 0 0 0 0 0 0.234400321690853 0.185355321350734 0.169187838388321 0.0999804986724192 0.0333962038205198 0.0332363335436094 0.0245029734311125 0.0155992413150632 0 0.00172855961080334 0.00870018267676985 0 0.00113288912809729 0 0 0.00887961739684528 0 0.000945703402681291 0.0106898581664404 0.030491852897162 0.0205669134394602 0 0 0 0.0395501943203764 0 0.0358374699184039 0 0.00170768543526421 0 0.00964346975458375 0.0201594886012786 0 0 0.00522766975764095 0 0.00907971328156003 0 0 0 0 0 0 0 0 0 0 0 0
"FULAII.main.3" 0 0 0 0 0 0.0692513976827032 0 0 0 0 0 0.216766393077411 0.202529448148108 0.118219557184598 0 0.0617260491536952 0.0280683544714908 0.0302003696561787 0.0184870058947362 0 0.00367983019049368 0.00833208625642601 0 0.00661928349555481 0.0131234344641794 0.0163632976628171 0.0145810457049098 0 0.00577584531855469 0.00561969465663719 0.00809223612913165 0.0124950444146406 0.0233484190013071 0.0118500450361321 0.00579932511715221 0.0432122317041819 0.0199978738674583 0.029748352828814 0 0 0 0.00258443751313667 0.00950566941990109 0.000440615075222499 0 0.00568406924349707 0.00514295790120504 0.00275562972972582 0 0 0 0 0 0 0 0 0 0 0 0
"FULAII.main.4" 0 0 0 0 0 0.0843879205177172 0 0 0 0 0 0.292528591785091 0.250773106379106 0.076266193937341 0 0.11959295876351 0.0685775547182507 0.011882238048023 0.00183155519227219 0 6.99917580480763e-06 0 0 0 0 0 0 0 0.00433355445928168 0.000253204457242968 0.0112969116136421 8.08307183481432e-05 0 0 0 0.0265505046271588 0 0.00813821777685285 0 0.00547303459215635 0.00235471245952407 0.00050698818266961 0 0 0 0 0 0 0.00536602246748453 0 0 0.0114367947519962 0 0.00348268695611315 0.00309876648804211 0.0011117537011748 0 0.00718446177782428 0.00294737163109146 0.000537064822281421
"FULAII.main.5" 0 0 0 0 0 0 0 0 0 0 0 0.344350788383829 0.32716473983259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.212790073342916 0.0900910176974847 0 0.0126624247497914 0 0.00350227573163998 0 0 0 0.00943868026174791
"FULAII.main.6" 0 0 0 0 0 0 0 0 0 0 0 0.157065435120176 0.182744629561066 0.189120898455769 0.164099927393116 0.00163624527645583 0.0339966080903063 0.0300136790472672 0.0222834149065078 0 0.00340273527630758 0.0101192288623431 0 0.0034967181236591 0 0 0.0130426272211262 0 0.000635024680429281 0.0115981498027909 0.0344973069676122 0.0206318083635931 0 0 0 0.0251401390313418 0 0.0376039783058402 0 0.00856118617536998 0 0.0148005715932612 0.0161006133723653 0 0 0.00858280141064891 0 0.0108262729626476 0 0 0 0 0 0 0 0 0 0 0 0
"FULAII.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0.320862022473526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.679137977526474 0 0 0 0 0 0 0 0 0
"FULAII.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.237435674177207 0.210424072777052 0.157619968646831 0.0708553498949241 0.0541254384104838 0.0354549236862163 0.0232125336815446 0.0134757316907067 0 0.00152835766960305 0.00794258436934081 0 0.00105282860143044 0 0 0.00826442596275528 0 0.00265406864734621 0.0103235427613313 0.0280372006017757 0.0193635306847656 0 0 0 0.0444387131890876 0 0.0340015039498723 0 0.00138979198630229 0 0.00814678322882695 0.0182573987254148 0 0 0.00430350275612644 0 0.00769207390105654 0 0 0 0 0 0 0 0 0 0 0 0
"BAMBARA.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0.404646483204177 0 0.0405716426129867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0717431154396557 0 0.48303875874318 0 0 0 0 0 0 0 0 0
"BAMBARA.main.2" 0 0 0 0 0 0 0 0 0 0 0 0.261227791467574 0.218606971993607 0.210790342715341 0.135291920320993 0 0 0.000120655431112037 0.0174769157428031 0 0 0.0103016793960771 0 0 0 0 0 0 0 0.0130733953705787 0.0357424854783949 0.0257836347980557 0 0 0 0 0 0.0318883112368068 0 0 0 0 0.0268522235812178 0 0 1.15234827002467e-05 0 0.0128321489847378 0 0 0 0 0 0 0 0 0 0 0 0
"BAMBARA.main.3" 0 0 0 0 0 0 0 0 0 0 0 0.266948315964726 0.206137341941442 0.267587712661017 0 0 0 0.0146184571585715 0 0 0 0 0.0132219053959601 0 0 0 0 0 0.00270818570074236 0.00520866192767755 0.0216712300513207 0.0175061677536668 0.015406899767141 0.00823909075729067 0 0.0573271812946675 0 0.049248681077413 0 0.0122150538576176 0.00597713375338458 0.00622030595203794 0 0.00199703736545969 0 0.00333548702601369 0 0.00162337577429109 0 0 0 0 0 0 0.00478797464388447 0.00207643940701365 0 0.0111996239104605 0.00409969590651049 0.000638040951689362
"BAMBARA.main.4" 0 0 0 0 0 0.00969789901860888 0 0 0 0 0 0.282150998415948 0.307011871056505 0.0840213676162879 0 0.171674436079168 0.050297299053683 0.010578832334808 0.0111519757995808 0.00904071858105704 0 0.00250894240456151 0.00245877233650039 2.45088429134713e-05 0.00134833622346745 0.0066364077232168 0.00372120690107559 0 0.00368690135228023 0 0.00207560071663184 0 0 0.00108588168928177 0.000631764269401525 0.00602808330395559 0.0148711906383031 0 0 0 0 0 0.00136535756396112 0 0.00166124919938162 0 0.000128553833684698 5.20620620974307e-05 0 0 0 0.0139240002747548 0 0.00216578270888395 0 0 0 0 0 0
"BAMBARA.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0.469606120963042 0.249178071403549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261630126691355 0 0.255052794964274 0 0 0 0 0 0 0 0 0
"BAMBARA.main.6" 0 0 0 0 0 0 0 0 0 0 0 0.286244024279547 0.189157638404723 0.16319756803044 0.162702666461498 0 0 0 0.024456533351575 0 3.26286167974979e-05 0.0164797739138878 0 1.67817370223192e-05 0 0 0 0 0 0.0158593702874709 0.03904853330968 0.0230613284054749 0 0 0 0 0 0.0426647512088556 0 0 0 0 0.0233459660448978 0 0 0 0 0.0137324359481301 0 0 0 0 0 0 0 0 0 0 0 0
"BAMBARA.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0830941386379498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15432289314981 0 0.762582968212241 0 0 0 0 0 0 0 0 0
"BAMBARA.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.261809917778312 0.262868039088762 0.19448344785808 0.117077730878366 0.00541933187335842 0.00217380887186806 0.00671207713504346 0.0158900990662569 0 0 0.008592046145002 0 0 0 0 0 0 0 0.0100945048002147 0.0325291451522611 0.0208733618999781 0 0 0 0 0 0.0304264777372602 0 0 0 0 0.0211702979055027 0 0 0.000743234231670963 0 0.00913647957806394 0 0 0 0 0 0 0 0 0 0 0 0
"AKANS.main.1" 0 0 0 0 0 0.017585930386856 0 0 0.0147719201757395 0 0 0 0 0.151641764565708 0 0 0 0 0.0951095341523004 0 0.00701131854850905 0 0 0.020002981750532 0 0.124853531303847 0 0 0 0 0 0.000512553975249557 0 0 0 0 0 0.471560208424073 0 0 0.00366206799126114 0 0.0137180260005912 0 0 0.0032577006529878 0 0 0.0166448901130245 0 0 0.058833274472685 0 0 0 0 0 0 0 0.00083429748663583
"AKANS.main.2" 0.00168521383621297 0 0 0 0 0 0 0 0.00507803721373113 0.0141210654339939 0 0 0 0 0.739571697468834 0.226570235484458 0 0 0.00175503597569429 0 0.000779565310893252 0.00131695013320126 0.0026673124703549 0 0 0 0 0 0 0.000659699468045254 5.19959032549972e-05 0 0 0 0 0 0 0 0 0 0 1.81373378514438e-05 0 0.0022228870990737 0 0.00124161590907846 0.00038380745151375 0.000564668416898687 0 0 0 0 0 0 0 0.00103261881171217 0 5.46074351679345e-05 0.000224848840029969 0
"AKANS.main.3" 0 0 0 0 0 0 0.642981958816612 0 0.00516248950505374 0 0.0930880635057122 0 0 0 0 0 0 0 0.0880892099428258 0 0.0102842967576039 0.0271062318618883 0.000205742182785533 0 0.0194866399728003 0.035141407291427 0 0 0 0 0 0 0 0 0 0 0 0.0201806464826593 0 0.0559589526441401 0 0 0.00231436103649194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AKANS.main.4" 0.00387421405183553 0 0 0 0 0 0 0 0.00596295515951586 0.0146237999249625 0.0345474807135957 0 0 0 0.225030809770985 0.652841065885655 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000891703807374395 0.00480348871648173 0 0 0 0 0 0 0.0242898991289188 0 0 0 0.00621788741341387 0 0 0 2.27059447484457e-05 0 0 0 0 0 0 0 0 0 0.0217074236941628 0 0 0 0.00518656578835007
"AKANS.main.5" 0.0130842427203263 0 0 0 0.0137352407742966 0 0.462896842899434 0 0.0048545941033379 0 0.352754251187203 0 0 0 0 0 0 0 0.0114616349769424 0 0 0 0 0 0 0 0 0 0 0 0.0035868058204602 0 0 0 0 0 0 0.0766952494260776 0 0.0294765905339336 0.0314545475579876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AKANS.main.6" 0 0 0 0 0 0 0 0 0.00645723560451553 0.0128329482459434 0 0 0 0 0 0.90384838413596 0 0 0.0146610917729672 0 0.000478824070216548 0.0147616004538557 0.0149701692470639 0.0050892970795799 0 0.0138128334580026 0 0 0 0.000137539796976749 0 0 0 0 0 0 0 0 0 0 0 0 0.00125703504983577 0 0 0.00353967582301602 0 0.000264496964319775 0 0 0 0 0 0 0 0.00181674247754232 0 0 0 0.00607212582020476
"AKANS.main.7" 0 0 0 0 0 0.0478682056909525 0 0 0.0377438679975551 0 0.113230981270599 0 0 0 0 0 0 0 0.0691104751158483 0 0 0 0.074434325022401 0 0 0 0 0 0 0.00388927622851967 0 0 0 0 0 0 0 0.565266536786431 0 0 0.0675169952616646 0 0.015024637635251 0 0 0 0 0 0 0 0 0 0 0 0 0.00591469899077754 0 0 0 0
"AKANS.main.8" 0.00184972484228033 0 0 0 0 0 0.00687380273251849 0 0.00549872659902968 0.0146366907086316 0 0 0 0 0.955956686696313 0 0 0 0.00296401938027133 0 0.000393849107427722 0.00248417360522427 0 0 0 0 0 0 0 0.000292472219734058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00304492246661186 0 0.000945503893256975 0 0 0 0 0 0 0 0 0 0 0 0.00505942774870049
"MOSSI.main.1" 0 0 0 0 0 0 0 0 0 0 0.547941312544812 0 0 0 0 0 0 0 0.0804831203514813 0 0 0 0 0 0.0188842935052619 0.0187927099295111 0 0 0 0 0 0 0 0 0.000462812737760963 0 0 0.328164518638279 0 0 0.00527123229289363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOSSI.main.2" 0 0.00259162613011547 0 0.0123662738572812 0.0379985147382993 0 0.0818048927227344 0.0263043951342414 0.00875827993039704 0.0759041267524033 0.235411820510339 0.487013431459968 0 0 0 0 0 0 0 0 0.000794444452790313 0.00543325044225274 0 0 0 0 0 0 0.00213208896715144 0 0.00446894398133402 7.05152546678071e-05 0 0 0 0.0123891489790298 0 0 0 0 0.000401781100326718 0.00161439509597724 0 0 0 0.000840855281925671 0 0 0 0 0 0 0 0.000303932330902301 0.000316114315706642 0.000320433694579181 0 0.000255076890650677 0.000221633118719615 0.00228402485820631
"MOSSI.main.3" 0 0.0242468396626666 0 0 0.192156763897306 0.00036423028810553 0 0.208707790069616 0 0.2369573830743 0 0 0 0 0 0 0 0 0.0456990398940647 0 0 0 0.02947936357086 0 0 0 0 0 0 0 0.0150281184668239 0.0060163319066926 0 0 0.0256814558929846 0 0 0.149044266037857 0 0 0.0151184522393378 0.00601731373149898 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00965948194703967 0 0.018857361056571 0.00837781508907375 0.00858799317520114
"MOSSI.main.4" 0 0 0 0 0 0 0.00746945355987034 0 0.00699331674288438 0 0.449692132429252 0.408437542968525 0 0 0 0.0545541541784166 0 0 0.0161896950117459 0 0.00129274276963684 0.0140265926804015 0 0.00153170528196561 0 0 0 0 0.00337076110007858 0 0 0 0 0 0 0 0 0.0158659662027277 0 0.0205759370744954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOSSI.main.5" 0 0.049440954977621 0 0 0.124598605040831 0.0107148354558435 0.276100834489518 0.193145344977164 0 0.0619565790564421 0 0 0 0 0 0 0 0 0.0535802360240765 0 0.0080486100870587 0.0227704585090795 0.00260003928710567 0.00952592867029519 0 0.0447749728601841 0 0 0 0.000107926419705908 0.034881880679872 0.00331844638318338 0 0 0.00216170778052864 0 0 0.0257600300346218 0.0569097137458459 0 0 0.0077479356954279 0 0 0 0.00100074566267212 0 0.00483038337501339 0 0 0 0 0 0 8.75764628661717e-05 0.000841066830412902 0 0.00151817410738767 0.00235403341847331 0.00122297996876958
"MOSSI.main.6" 0 0 0 0 0 0 0 0 0.00639086344398522 0 0.571874044180096 0.0685448888860228 0 0.300661013029493 0 0 0 0 0.00391936126651799 0 0 0 0 0 0 0 0 0 0.00207119369629708 0 0 0 0 0 0 0 0 0.0370134711710732 0 0 0.00952516432651465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOSSI.main.7" 0 0 0 0 0 0 0 0 0 0 0.477932151344627 0 0 0 0 0 0 0 0.0890377502887899 0 0 0 0 0 0.00416379703220743 0 0 0 0 0 0 0 0 0 0.00136063201926037 0 0 0.421714022965939 0 0 0.00579164634917606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MOSSI.main.8" 0 0.00371808954753811 0 0.0166144664138203 0.0280623519368652 0 0.0632958971076325 0.0227859380688017 0.006006131139218 0.0546956119910994 0.236239950596151 0.540748696485074 0 0 0 0 0 0 0.00073860320689345 0 0.000759066949639165 0.0045095150609991 0 0 0 0 0 0 0.00188255502083018 0 0.00563555269532411 2.11123271439178e-05 0 0 0 0.010261855996539 0 0 0 0 0.000646415115337619 0.000506428243398989 0 0 0 0.000223412213310796 0 0 0 0 0 0 0 0.000206212452064409 0.000239260743363799 0.000167673005856787 0 3.507048268723e-06 9.77673482230079e-05 0.00193392928660675
"YRI.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.633189438387173 0 0 0.0764107230708031 0 0 0 0 0 0.0343060236397326 0.0541966478617834 0 0 0 0 0 0 0 0 0 0 0 0.170594861906954 0 0 0.0199012104617215 0.0111213957714333 0 0 0 0.000279698900399103 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YRI.main.2" 0 0 0 0 0 0 0 0 0 0 0.0274518504786655 0.306860618462487 0 0 0.608328387364769 0 0 0 0.011913636478768 0 0.0032291096892579 0.00204868213284135 0 0.00593943218086881 0.00379008005440336 0.00363644505138199 0 0 0 0 0.0122961437236189 0 0 0 0 0 0 0 0 0.00828350826310575 0.00281078041363775 0.00129217204535877 0 0 0 0.00202510210252729 0 0 0 0 0 0 0 0 0 7.453628361904e-05 0 7.4921662512973e-06 1.20231084388811e-05 0
"YRI.main.3" 0 0 0 0 0 0 0.0661924554695031 0 0 0 0.172453244777285 0 0 0 0.464416945451533 0 0 0 0.151718045613966 0 0.0136457655550351 0 0.0537444096467501 0.0225719950110904 0 0 0 0 0 0 0 0 0 0 0 0.0107055395309518 0 0 0 0 0.0307784076834203 0.00147766965416286 0 0.00637289662769091 0 0.00592262497861135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YRI.main.4" 0 0 0 0 0 0 0 0 0 0 0 0.0591718536036436 0 0 0 0.745014441652927 0 0 0 0 0 0 0 0 0 0.0625760173634885 0 0 0 0 0.00693752777001013 0 0 0 0 0 0 0.115974115529309 0 0 0.00262867568001497 0.00769736840060715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YRI.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.911232063121131 0 0 0 0.00738035505345993 0 0.0050104018383406 0.0028153291925768 0 0.00390821718097449 0 0.0321581171556415 0 0 0 0 0.0157833429032124 0 0 0 0 0 0 0.0068850032314816 0 0.0121485206145845 0.00241644338597185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00020237448518265 0 0 5.98318374421991e-05 0
