JOLA WOLLOF MANDINKAI MANDINKAII SEREHULE FULAI MALINKE SERERE MANJAGO FULAII BAMBARA AKANS MOSSI YRI KASEM NAMKAM SEMI.BANTU BANTU LWK KAMBE CHONYI KAUMA WASAMBAA GIRIAMA WABONDEI MZIGUA MKK WOLAYTA SOMALI ARI SUDANESE GUMUZ OROMO AMHARA AFAR ANUAK TYGRAY MALAWI SEBANTU AMAXHOSA SWBANTU KHWE GUIGHANAKGAL KARRETJIE NAMA XUN KHOMANI JUHOAN FIN CEU GBR IBS TSI GIH KHV CDX CHB CHS JPT PELII
JOLACEU400g90p 0 0 0.538851251645551 0 0 0 0 0.0489207077493569 0 0 0 0.0178460946796572 0 0.0191740756591339 0.00162966907645825 0 0.0217956930129746 0.0100684831512307 0.00830856196553247 0.00233795218749149 0.00150661668600928 0.00457083033073932 0 0.00363131633816773 0.0109224023511051 0.0119786269111059 0.00309503744676186 0.00136163959120219 0.00428905390097374 0 0.00559536440615878 0.00595588460364904 0.0285099205193449 0 0.00170408422651325 0.0185949533677798 0.00919673930931308 0.00802971954942598 0.0032581830525289 0 0.00212926426920335 0.00229668531164123 0.00261212271072317 0.00301662124727414 0 0.00249965839437526 0.005293161967672 0.00252698202474621 0.0129472549059323 0 0.0536101941999308 0.0269198016703014 0.039564007152835 0.0160897971393684 0.00806264235943521 0.0025904637849222 0 0.0189702894840605 0.00656364719230729 0.00190032347861515
JOLACEU400g95p 0 0 0.613565301067611 0 0 0.0272809136157588 0 0 0 0 0 0.0212043427044171 0 0.0228109949509866 0.0021995662881859 0 0.0234240849699609 0.0118873588465142 0.00939705397456228 0 0.00233904052202017 0.00528966354366055 0 0.00454139961111791 0.0127383735040934 0.0141222120608618 0.00264783035947919 0 0.00444781924566961 0 0.00615713292333372 0.00609869271051095 0.025990235935495 0 0.00131320168816051 0.021679690073136 0.00957656849766695 0.0077302704650139 0.00252112777862619 0.00120410212776625 0.0024370523217956 0.00236850438151812 0.00273054813240539 0.00383997795255828 0 0.00292872787579183 0.00521724553080813 0.00262064635618485 0.00819431429002383 0 0.0298065723731989 0.0104029238563904 0.0245634077762951 0.0125202856885044 0.00688147798156973 0.00202547875444731 0 0.0156319787520545 0.00561367871254299 0.00144808607405933
JOLAJUHOAN100g80p 0 0 0 0 0 0.0991550295132533 0 0 0 0 0 0.101527405658256 0.0838046624475542 0.024202712331927 0 0.0395986706307452 0.0427225197771797 0.0117354456074102 0.00715216062265844 0.0100041847510386 0 0.00263226409341316 0.00330665453781647 0 0.00652541767017661 0.00527833315564428 0.00426068989089228 0.0154826906872389 0.00571247068475448 0 0.0093115725124377 0.00687575423287225 0.0194235874899402 0 0.00135535466275261 0.040246418879219 0.00950803524380279 0 0.00277343326270448 0 0 0.0296966572462831 0.0417534314352629 0.0321134669608447 0.0340314833484171 0.233428761052899 0.0427778046464342 0 0.00115326137487241 0 0 0 0.00264593372742845 0.00522404871597569 0.00403404476025711 0.00182238060773352 0 0.0118222768759863 0.00476518305592935 0
JOLAJUHOAN100g90p 0 0 0.190431397942284 0 0 0 0 0 0 0 0 0.109332315657628 0.0900625286615976 0.0344893234025575 0 0.0436665690422382 0.0461868420582094 0.0165009601432727 0.00959763070126349 0.00949895494745577 0 0.00359237089261158 0.00712293922624899 0.00128765057655411 0.00259958435165517 0.0120747136579594 0.00396727847709105 0.00944020174523876 0.00640330941949782 0 0.0110664889032066 0.00728392949912789 0.0227630958953277 0 0.00118820196040204 0.0401101538782756 0.0155500389904448 0.0104911686661061 0.0032774427454953 0 0 0.0183787832785392 0.0255977082651002 0.0184590851194588 0.0214750653827359 0.131929706210128 0.0254009072556618 0 0.00184393112810343 0 0 0.0115133733114596 0.00373126078287248 0.00657659066602629 0.00545077998011995 0.00205921058082093 0 0.0129835483708243 0.00482184168318055 0.00105054768575632
JOLAJUHOAN100g95p 0 0 0.375843777928488 0 0 0 0 0 0 0.0831650027648404 0 0.0689244614268953 0.0595178252542727 0.0155216100516545 0 0.0240832185030849 0.0358203663072411 0.0131276125896157 0.00902294915065363 0.00564191088774442 0 0.00397514488604998 0 0.00193734480487984 0.0112556129637961 0.0104595971815013 0.00261334682328031 0 0.00539652840002325 0 0.00877434566476197 0.00624135127764719 0.0165727296850951 0 0.00135842624457527 0.0342647292788587 0.0181792097096455 0.00823504002240226 0.00347764379668822 0 0 0.0105943656995513 0.0149389620316347 0.0101202500186477 0.014928607339899 0.0714043445254995 0.0128600574688284 0 0.00162039233187043 0 0 0.00688631733819829 0.00288260800924599 0.00552070452962716 0.00454348448365902 0.00168618141183392 0 0.0100822750109407 0.00405407350903527 0
JOLAJUHOAN200g80p 0 0 0 0 0 0.0299281585713319 0 0 0 0 0 0.10919189545225 0.0957882436300959 0.040687425539788 0.0148380276479672 0.0295373875430982 0.0502266585809369 0.014935028391527 0.0111531230606287 0.00321418373193503 0.00237063492856527 0.00543094660467927 0.0057475366911281 0.00437932115882423 0.00699237815936267 0.0112248367597632 0.00530180142208448 0.0257939429545737 0.00708669844695171 0 0.0118740594021255 0.00822286174455394 0.015880227002775 0 0.00182260222780783 0.044185470668183 0.0148328533783058 0.00656927831638313 0.00579134516142181 0 0 0.0261785326078552 0.0378132228215698 0.0324609671514846 0.0326436286428735 0.191279908358237 0.0402465812718633 0 0.00187643691884408 0 0 0.00873332236362906 0.00669594772924675 0.00775148764329077 0.00581642085842315 0.00276308898512573 0 0.0154263979819801 0.00609591628279891 0.0012112132057306
JOLAJUHOAN200g90p 0 0 0.343470715297441 0 0 0 0 0 0 0 0 0.0767062632495445 0.0564169994726382 0.034559796923405 0.0256478890192874 0 0.0343465493648332 0.0129545357148344 0.0100644419111745 0.0104577249268877 0 0.00279961698866343 0.0024191790336614 0.00115021374732673 0.010330460534573 0.011231998287916 0.00341978879237342 0.00994177255132004 0.0057661319358713 0 0.0088407952885924 0.00717005407537033 0.0200402975097873 0 0.00199313966387682 0.0344524194229523 0.0113397760290764 0.00704409883336344 0.00475011728299479 0 0 0.0157736321855292 0.0229201388040832 0.0194736975468861 0.0203667801992721 0.105233197085622 0.0212126890989952 0 0.00201545321217878 0 0 0.00537939759998941 0.00605967925948694 0.00677850450753881 0.00534634394734853 0.0020144057764514 0 0.0117736524554691 0.00516191322244096 0
JOLAJUHOAN200g95p 0 0 0.572887105232342 0 0 0 0 0 0 0 0 0.0446095040839507 0.0263275784856013 0.0240712612655336 0.00331866736484787 0.0111259760058039 0.0281023222699378 0.0112939575546847 0.00913637348315505 0.00391366511561186 0.0011759526613528 0.00408366569505926 0 0.0028785394700062 0.0126658758617302 0.00936489361776578 0.00257005546651063 0 0.00432914639493714 0 0.00575528307890616 0.00579746881552219 0.0203565430911986 0 0.00158362368715148 0.0260314899562499 0.0114804250945231 0.00562088476489373 0.00428889886755974 0 0 0.00861881293338517 0.0120521857015236 0.0111782323325355 0.0132609722224667 0.0565417816929388 0.0107882989244367 0 0.00178508456295745 0.00128536936504822 0.0012799278367512 0 0.00431077681423588 0.00600930253701201 0.00481748634122908 0.001408909058293 0 0.00913146521985018 0.00381006410084389 0
JOLAJUHOAN300g80p 0 0 0.195502848331957 0 0 0 0 0 0 0 0 0.0809299450677376 0.0568999463087371 0.0368785614296881 0 0.0289980471567821 0.0390823782445844 0.0118768718107876 0.00934575232185552 0.00776939489687876 0.00122512736474386 0.00438818880839247 0.00492736047524012 0.00194437230282563 0.00830081972076803 0.0112950268578337 0.00509454151974761 0.0263681824831481 0.00602223832459934 0 0.0101382223068815 0.00779429560343638 0.0165458269012342 0.00176041511637662 0.00165722090873588 0.0364980410481218 0.00875608913017752 0.00123624789790442 0.00743542907691823 0 0 0.0230909099835574 0.0352364584731048 0.0344185406819859 0.0262125535020458 0.16061729589429 0.0392629263109828 0 0.00203363156354745 0 0 0.00658494939061293 0.00710306791082882 0.0076878599307842 0.00594970167126122 0.00210595165107311 0 0.0142920818525204 0.00565538224659814 0.00107729752071328
JOLAJUHOAN300g90p 0 0 0.481646190340947 0 0 0 0 0 0 0 0 0.046219557364927 0.0249827328750626 0.027001067295638 0.00215039647649983 0.0126277651475919 0.0265462233499573 0.011431714121021 0.00947767583660153 0.00477012781675531 0.00118959240582538 0.00416152356987327 0 0.00261494549154974 0.0124757931813249 0.00971662551365072 0.00329533758922272 0.0130269630491453 0.00482008441841449 0 0.00708346806310869 0.00670002521511711 0.017315842173545 0 0 0.0281958866117911 0.0106618312893788 0.00554146158491917 0.0053136532219015 0 0 0.0138479541742664 0.0197219079172688 0.0177526278749312 0.0159920121454045 0.0878721156261754 0.022708365263476 0 0.00186839752425571 0.00284581655460794 0 0 0.00573458875823315 0.00688717855251676 0.00509125461633856 0.00184902454571773 0 0.0116545400239023 0.00456712943654379 0
